Time,Alt_km,Lon_deg,Lat_deg,Vel,Gamma_deg,Psi_deg,Alpha_deg,Bank_deg
133.25,58.2175,2.81224,7.33218,6300.08,-0.660007,22.6161,20,50.6871
133.3,58.2139,2.81333,7.33477,6299.7,-0.65973,22.6185,20,50.7109
133.35,58.2102,2.81441,7.33736,6299.32,-0.659453,22.6209,20,50.7346
133.4,58.2066,2.8155,7.33995,6298.95,-0.659176,22.6233,20,50.7583
133.45,58.203,2.81659,7.34254,6298.57,-0.658901,22.6257,20,50.782
133.5,58.1994,2.81768,7.34513,6298.19,-0.658625,22.6281,20,50.8057
133.55,58.1958,2.81877,7.34772,6297.82,-0.658351,22.6306,20,50.8293
133.6,58.1921,2.81986,7.35031,6297.44,-0.658077,22.633,20,50.8529
133.65,58.1885,2.82095,7.3529,6297.06,-0.657803,22.6354,20,50.8764
133.7,58.1849,2.82203,7.35549,6296.68,-0.65753,22.6378,20,50.8999
133.75,58.1813,2.82312,7.35808,6296.31,-0.657258,22.6402,20,50.9234
133.8,58.1777,2.82421,7.36067,6295.93,-0.656986,22.6426,20,50.9468
133.85,58.1741,2.8253,7.36326,6295.55,-0.656714,22.6451,20,50.9702
133.9,58.1705,2.82639,7.36585,6295.17,-0.656444,22.6475,20,50.9936
133.95,58.1669,2.82748,7.36844,6294.79,-0.656173,22.6499,20,51.0169
134,58.1633,2.82857,7.37102,6294.42,-0.655904,22.6524,20,51.0402
134.05,58.1597,2.82966,7.37361,6294.04,-0.655634,22.6548,20,51.0635
134.1,58.1561,2.83075,7.3762,6293.66,-0.655366,22.6572,20,51.0867
134.15,58.1525,2.83184,7.37879,6293.28,-0.655098,22.6597,20,51.1099
134.2,58.1489,2.83292,7.38137,6292.9,-0.65483,22.6621,20,51.133
134.25,58.1453,2.83401,7.38396,6292.52,-0.654563,22.6645,20,51.1561
134.3,58.1417,2.8351,7.38655,6292.14,-0.654297,22.667,20,51.1792
134.35,58.1381,2.83619,7.38914,6291.76,-0.654031,22.6694,20,51.2022
134.4,58.1345,2.83728,7.39172,6291.38,-0.653766,22.6719,20,51.2252
134.45,58.1309,2.83837,7.39431,6291,-0.653501,22.6743,20,51.2482
134.5,58.1273,2.83946,7.39689,6290.62,-0.653237,22.6768,20,51.2711
134.55,58.1237,2.84055,7.39948,6290.24,-0.652973,22.6792,20,51.294
134.6,58.1201,2.84164,7.40207,6289.86,-0.65271,22.6817,20,51.3168
134.65,58.1166,2.84273,7.40465,6289.48,-0.652448,22.6841,20,51.3396
134.7,58.113,2.84382,7.40724,6289.1,-0.652186,22.6866,20,51.3624
134.75,58.1094,2.84491,7.40982,6288.72,-0.651924,22.689,20,51.3851
134.8,58.1058,2.846,7.41241,6288.34,-0.651663,22.6915,20,51.4078
134.85,58.1023,2.84709,7.41499,6287.96,-0.651403,22.6939,20,51.4305
134.9,58.0987,2.84818,7.41758,6287.58,-0.651143,22.6964,20,51.4531
134.95,58.0951,2.84927,7.42016,6287.2,-0.650884,22.6989,20,51.4756
135,58.0915,2.85036,7.42274,6286.82,-0.650625,22.7013,20,51.4982
135.05,58.088,2.85145,7.42533,6286.44,-0.650367,22.7038,20,51.5207
135.1,58.0844,2.85254,7.42791,6286.05,-0.65011,22.7063,20,51.5431
135.15,58.0808,2.85363,7.4305,6285.67,-0.649852,22.7087,20,51.5656
135.2,58.0773,2.85472,7.43308,6285.29,-0.649596,22.7112,20,51.5879
135.25,58.0737,2.85581,7.43566,6284.91,-0.64934,22.7137,20,51.6103
135.3,58.0702,2.8569,7.43825,6284.53,-0.649085,22.7162,20,51.6326
135.35,58.0666,2.85799,7.44083,6284.14,-0.64883,22.7186,20,51.6549
135.4,58.063,2.85908,7.44341,6283.76,-0.648575,22.7211,20,51.6771
135.45,58.0595,2.86017,7.44599,6283.38,-0.648322,22.7236,20,51.6993
135.5,58.0559,2.86126,7.44858,6283,-0.648069,22.7261,20,51.7214
135.55,58.0524,2.86235,7.45116,6282.61,-0.647816,22.7286,20,51.7435
135.6,58.0488,2.86345,7.45374,6282.23,-0.647564,22.7311,20,51.7656
135.65,58.0453,2.86454,7.45632,6281.85,-0.647312,22.7336,20,51.7876
135.7,58.0417,2.86563,7.4589,6281.46,-0.647061,22.736,20,51.8096
135.75,58.0382,2.86672,7.46148,6281.08,-0.646811,22.7385,20,51.8316
135.8,58.0346,2.86781,7.46406,6280.7,-0.646561,22.741,20,51.8535
135.85,58.0311,2.8689,7.46664,6280.31,-0.646311,22.7435,20,51.8753
135.9,58.0276,2.86999,7.46922,6279.93,-0.646063,22.746,20,51.8972
135.95,58.024,2.87108,7.4718,6279.55,-0.645814,22.7485,20,51.919
136,58.0205,2.87217,7.47439,6279.16,-0.645567,22.751,20,51.9407
136.05,58.0169,2.87326,7.47696,6278.78,-0.645319,22.7535,20,51.9624
136.1,58.0134,2.87436,7.47954,6278.39,-0.645073,22.756,20,51.9841
136.15,58.0099,2.87545,7.48212,6278.01,-0.644827,22.7585,20,52.0057
136.2,58.0063,2.87654,7.4847,6277.62,-0.644581,22.7611,20,52.0273
136.25,58.0028,2.87763,7.48728,6277.24,-0.644336,22.7636,20,52.0489
136.3,57.9993,2.87872,7.48986,6276.85,-0.644092,22.7661,20,52.0704
136.35,57.9958,2.87981,7.49244,6276.47,-0.643848,22.7686,20,52.0919
136.4,57.9922,2.8809,7.49502,6276.08,-0.643604,22.7711,20,52.1133
136.45,57.9887,2.882,7.4976,6275.7,-0.643361,22.7736,20,52.1347
136.5,57.9852,2.88309,7.50017,6275.31,-0.643119,22.7761,20,52.156
136.55,57.9817,2.88418,7.50275,6274.93,-0.642877,22.7787,20,52.1773
136.6,57.9781,2.88527,7.50533,6274.54,-0.642636,22.7812,20,52.1986
136.65,57.9746,2.88636,7.50791,6274.15,-0.642395,22.7837,20,52.2198
136.7,57.9711,2.88746,7.51048,6273.77,-0.642155,22.7862,20,52.241
136.75,57.9676,2.88855,7.51306,6273.38,-0.641916,22.7888,20,52.2622
136.8,57.9641,2.88964,7.51564,6272.99,-0.641677,22.7913,20,52.2833
136.85,57.9606,2.89073,7.51822,6272.61,-0.641438,22.7938,20,52.3043
136.9,57.9571,2.89182,7.52079,6272.22,-0.6412,22.7964,20,52.3254
136.95,57.9535,2.89292,7.52337,6271.83,-0.640963,22.7989,20,52.3463
137,57.95,2.89401,7.52594,6271.45,-0.640726,22.8014,20,52.3673
137.05,57.9465,2.8951,7.52852,6271.06,-0.640489,22.804,20,52.3882
137.1,57.943,2.89619,7.5311,6270.67,-0.640253,22.8065,20,52.409
137.15,57.9395,2.89729,7.53367,6270.28,-0.640018,22.8091,20,52.4299
137.2,57.936,2.89838,7.53625,6269.9,-0.639783,22.8116,20,52.4506
137.25,57.9325,2.89947,7.53882,6269.51,-0.639549,22.8141,20,52.4714
137.3,57.929,2.90056,7.5414,6269.12,-0.639316,22.8167,20,52.4921
137.35,57.9255,2.90166,7.54397,6268.73,-0.639082,22.8192,20,52.5127
137.4,57.922,2.90275,7.54654,6268.34,-0.63885,22.8218,20,52.5333
137.45,57.9185,2.90384,7.54912,6267.96,-0.638618,22.8243,20,52.5539
137.5,57.915,2.90493,7.55169,6267.57,-0.638386,22.8269,20,52.5744
137.55,57.9116,2.90603,7.55427,6267.18,-0.638155,22.8295,20,52.5949
137.6,57.9081,2.90712,7.55684,6266.79,-0.637925,22.832,20,52.6154
137.65,57.9046,2.90821,7.55941,6266.4,-0.637695,22.8346,20,52.6358
137.7,57.9011,2.90931,7.56199,6266.01,-0.637465,22.8371,20,52.6561
137.75,57.8976,2.9104,7.56456,6265.62,-0.637236,22.8397,20,52.6765
137.8,57.8941,2.91149,7.56713,6265.23,-0.637008,22.8423,20,52.6968
137.85,57.8906,2.91258,7.5697,6264.84,-0.63678,22.8448,20,52.717
137.9,57.8872,2.91368,7.57228,6264.45,-0.636553,22.8474,20,52.7372
137.95,57.8837,2.91477,7.57485,6264.06,-0.636326,22.85,20,52.7573
138,57.8802,2.91586,7.57742,6263.67,-0.6361,22.8525,20,52.7775
138.05,57.8767,2.91696,7.57999,6263.28,-0.635874,22.8551,20,52.7975
138.1,57.8733,2.91805,7.58256,6262.89,-0.635649,22.8577,20,52.8176
138.15,57.8698,2.91915,7.58514,6262.5,-0.635424,22.8603,20,52.8376
138.2,57.8663,2.92024,7.58771,6262.11,-0.6352,22.8628,20,52.8575
138.25,57.8628,2.92133,7.59028,6261.72,-0.634976,22.8654,20,52.8774
138.3,57.8594,2.92243,7.59285,6261.33,-0.634753,22.868,20,52.8973
138.35,57.8559,2.92352,7.59542,6260.94,-0.634531,22.8706,20,52.9171
138.4,57.8524,2.92461,7.59799,6260.55,-0.634309,22.8732,20,52.9369
138.45,57.849,2.92571,7.60056,6260.16,-0.634087,22.8758,20,52.9566
138.5,57.8455,2.9268,7.60313,6259.77,-0.633866,22.8783,20,52.9763
138.55,57.842,2.9279,7.6057,6259.37,-0.633646,22.8809,20,52.996
138.6,57.8386,2.92899,7.60827,6258.98,-0.633426,22.8835,20,53.0156
138.65,57.8351,2.93008,7.61084,6258.59,-0.633206,22.8861,20,53.0351
138.7,57.8317,2.93118,7.61341,6258.2,-0.632988,22.8887,20,53.0547
138.75,57.8282,2.93227,7.61597,6257.81,-0.632769,22.8913,20,53.0742
138.8,57.8248,2.93337,7.61854,6257.41,-0.632551,22.8939,20,53.0936
138.85,57.8213,2.93446,7.62111,6257.02,-0.632334,22.8965,20,53.113
138.9,57.8179,2.93556,7.62368,6256.63,-0.632117,22.8991,20,53.1324
138.95,57.8144,2.93665,7.62625,6256.24,-0.631901,22.9017,20,53.1517
139,57.811,2.93774,7.62881,6255.84,-0.631685,22.9043,20,53.171
139.05,57.8075,2.93884,7.63138,6255.45,-0.63147,22.9069,20,53.1902
139.1,57.8041,2.93993,7.63395,6255.06,-0.631255,22.9095,20,53.2094
139.15,57.8006,2.94103,7.63652,6254.66,-0.631041,22.9122,20,53.2285
139.2,57.7972,2.94212,7.63908,6254.27,-0.630827,22.9148,20,53.2476
139.25,57.7937,2.94322,7.64165,6253.88,-0.630614,22.9174,20,53.2667
139.3,57.7903,2.94431,7.64422,6253.48,-0.630401,22.92,20,53.2857
139.35,57.7868,2.94541,7.64678,6253.09,-0.630189,22.9226,20,53.3047
139.4,57.7834,2.9465,7.64935,6252.69,-0.629977,22.9252,20,53.3236
139.45,57.78,2.9476,7.65191,6252.3,-0.629766,22.9279,20,53.3425
139.5,57.7765,2.94869,7.65448,6251.91,-0.629555,22.9305,20,53.3614
139.55,57.7731,2.94979,7.65705,6251.51,-0.629345,22.9331,20,53.3802
139.6,57.7697,2.95088,7.65961,6251.12,-0.629136,22.9357,20,53.399
139.65,57.7662,2.95198,7.66218,6250.72,-0.628927,22.9384,20,53.4177
139.7,57.7628,2.95307,7.66474,6250.33,-0.628718,22.941,20,53.4364
139.75,57.7594,2.95417,7.6673,6249.93,-0.62851,22.9436,20,53.455
139.8,57.756,2.95526,7.66987,6249.54,-0.628302,22.9463,20,53.4736
139.85,57.7525,2.95636,7.67243,6249.14,-0.628095,22.9489,20,53.4922
139.9,57.7491,2.95745,7.675,6248.75,-0.627888,22.9515,20,53.5107
139.95,57.7457,2.95855,7.67756,6248.35,-0.627682,22.9542,20,53.5292
140,57.7423,2.95965,7.68012,6247.96,-0.627477,22.9568,20,53.5476
140.05,57.7388,2.96074,7.68269,6247.56,-0.627272,22.9594,20,53.566
140.1,57.7354,2.96184,7.68525,6247.16,-0.627067,22.9621,20,53.5843
140.15,57.732,2.96293,7.68781,6246.77,-0.626863,22.9647,20,53.6026
140.2,57.7286,2.96403,7.69038,6246.37,-0.626659,22.9674,20,53.6209
140.25,57.7252,2.96512,7.69294,6245.97,-0.626456,22.97,20,53.6391
140.3,57.7218,2.96622,7.6955,6245.58,-0.626254,22.9727,20,53.6573
140.35,57.7183,2.96732,7.69806,6245.18,-0.626052,22.9753,20,53.6754
140.4,57.7149,2.96841,7.70063,6244.78,-0.62585,22.978,20,53.6935
140.45,57.7115,2.96951,7.70319,6244.39,-0.625649,22.9806,20,53.7116
140.5,57.7081,2.9706,7.70575,6243.99,-0.625449,22.9833,20,53.7296
140.55,57.7047,2.9717,7.70831,6243.59,-0.625248,22.9859,20,53.7476
140.6,57.7013,2.9728,7.71087,6243.2,-0.625049,22.9886,20,53.7655
140.65,57.6979,2.97389,7.71343,6242.8,-0.62485,22.9913,20,53.7834
140.7,57.6945,2.97499,7.71599,6242.4,-0.624651,22.9939,20,53.8012
140.75,57.6911,2.97609,7.71855,6242,-0.624453,22.9966,20,53.819
140.8,57.6877,2.97718,7.72111,6241.6,-0.624255,22.9993,20,53.8368
140.85,57.6843,2.97828,7.72367,6241.21,-0.624058,23.0019,20,53.8545
140.9,57.6809,2.97938,7.72623,6240.81,-0.623862,23.0046,20,53.8721
140.95,57.6775,2.98047,7.72879,6240.41,-0.623665,23.0073,20,53.8898
141,57.6741,2.98157,7.73135,6240.01,-0.62347,23.0099,20,53.9074
141.05,57.6707,2.98267,7.73391,6239.61,-0.623275,23.0126,20,53.9249
141.1,57.6673,2.98376,7.73647,6239.21,-0.62308,23.0153,20,53.9424
141.15,57.6639,2.98486,7.73903,6238.82,-0.622886,23.018,20,53.9599
141.2,57.6605,2.98596,7.74159,6238.42,-0.622692,23.0207,20,53.9773
141.25,57.6571,2.98705,7.74414,6238.02,-0.622499,23.0233,20,53.9947
141.3,57.6538,2.98815,7.7467,6237.62,-0.622306,23.026,20,54.012
141.35,57.6504,2.98925,7.74926,6237.22,-0.622114,23.0287,20,54.0293
141.4,57.647,2.99035,7.75182,6236.82,-0.621922,23.0314,20,54.0465
141.45,57.6436,2.99144,7.75437,6236.42,-0.621731,23.0341,20,54.0637
141.5,57.6402,2.99254,7.75693,6236.02,-0.62154,23.0368,20,54.0809
141.55,57.6368,2.99364,7.75949,6235.62,-0.62135,23.0395,20,54.098
141.6,57.6335,2.99474,7.76205,6235.22,-0.62116,23.0422,20,54.1151
141.65,57.6301,2.99583,7.7646,6234.82,-0.62097,23.0448,20,54.1322
141.7,57.6267,2.99693,7.76716,6234.42,-0.620781,23.0475,20,54.1492
141.75,57.6233,2.99803,7.76971,6234.02,-0.620593,23.0502,20,54.1661
141.8,57.6199,2.99913,7.77227,6233.62,-0.620405,23.0529,20,54.183
141.85,57.6166,3.00022,7.77483,6233.22,-0.620218,23.0556,20,54.1999
141.9,57.6132,3.00132,7.77738,6232.81,-0.620031,23.0583,20,54.2167
141.95,57.6098,3.00242,7.77994,6232.41,-0.619844,23.061,20,54.2335
142,57.6065,3.00352,7.78249,6232.01,-0.619658,23.0638,20,54.2503
142.05,57.6031,3.00462,7.78505,6231.61,-0.619472,23.0665,20,54.267
142.1,57.5997,3.00571,7.7876,6231.21,-0.619287,23.0692,20,54.2836
142.15,57.5963,3.00681,7.79015,6230.81,-0.619103,23.0719,20,54.3003
142.2,57.593,3.00791,7.79271,6230.4,-0.618918,23.0746,20,54.3168
142.25,57.5896,3.00901,7.79526,6230,-0.618735,23.0773,20,54.3334
142.3,57.5863,3.01011,7.79782,6229.6,-0.618551,23.08,20,54.3499
142.35,57.5829,3.0112,7.80037,6229.2,-0.618369,23.0827,20,54.3663
142.4,57.5795,3.0123,7.80292,6228.8,-0.618186,23.0855,20,54.3828
142.45,57.5762,3.0134,7.80548,6228.39,-0.618005,23.0882,20,54.3991
142.5,57.5728,3.0145,7.80803,6227.99,-0.617823,23.0909,20,54.4155
142.55,57.5695,3.0156,7.81058,6227.59,-0.617642,23.0936,20,54.4318
142.6,57.5661,3.0167,7.81313,6227.18,-0.617462,23.0963,20,54.448
142.65,57.5627,3.0178,7.81569,6226.78,-0.617282,23.0991,20,54.4642
142.7,57.5594,3.01889,7.81824,6226.38,-0.617102,23.1018,20,54.4804
142.75,57.556,3.01999,7.82079,6225.97,-0.616923,23.1045,20,54.4965
142.8,57.5527,3.02109,7.82334,6225.57,-0.616745,23.1073,20,54.5126
142.85,57.5493,3.02219,7.82589,6225.17,-0.616566,23.11,20,54.5286
142.9,57.546,3.02329,7.82844,6224.76,-0.616389,23.1127,20,54.5446
142.95,57.5426,3.02439,7.831,6224.36,-0.616212,23.1155,20,54.5606
143,57.5393,3.02549,7.83355,6223.96,-0.616035,23.1182,20,54.5765
143.05,57.5359,3.02659,7.8361,6223.55,-0.615858,23.1209,20,54.5924
143.1,57.5326,3.02769,7.83865,6223.15,-0.615683,23.1237,20,54.6082
143.15,57.5293,3.02879,7.8412,6222.74,-0.615507,23.1264,20,54.624
143.2,57.5259,3.02989,7.84375,6222.34,-0.615332,23.1292,20,54.6398
143.25,57.5226,3.03098,7.8463,6221.93,-0.615158,23.1319,20,54.6555
143.3,57.5192,3.03208,7.84885,6221.53,-0.614984,23.1347,20,54.6712
143.35,57.5159,3.03318,7.85139,6221.12,-0.61481,23.1374,20,54.6868
143.4,57.5126,3.03428,7.85394,6220.72,-0.614637,23.1402,20,54.7024
143.45,57.5092,3.03538,7.85649,6220.31,-0.614464,23.1429,20,54.7179
143.5,57.5059,3.03648,7.85904,6219.91,-0.614292,23.1457,20,54.7334
143.55,57.5026,3.03758,7.86159,6219.5,-0.61412,23.1484,20,54.7489
143.6,57.4992,3.03868,7.86414,6219.1,-0.613949,23.1512,20,54.7643
143.65,57.4959,3.03978,7.86669,6218.69,-0.613778,23.1539,20,54.7797
143.7,57.4926,3.04088,7.86923,6218.28,-0.613607,23.1567,20,54.7951
143.75,57.4892,3.04198,7.87178,6217.88,-0.613437,23.1595,20,54.8104
143.8,57.4859,3.04308,7.87433,6217.47,-0.613267,23.1622,20,54.8257
143.85,57.4826,3.04418,7.87687,6217.06,-0.613098,23.165,20,54.8409
143.9,57.4793,3.04528,7.87942,6216.66,-0.61293,23.1678,20,54.8561
143.95,57.4759,3.04638,7.88197,6216.25,-0.612761,23.1705,20,54.8712
144,57.4726,3.04748,7.88451,6215.84,-0.612593,23.1733,20,54.8863
144.05,57.4693,3.04858,7.88706,6215.44,-0.612426,23.1761,20,54.9014
144.1,57.466,3.04968,7.88961,6215.03,-0.612259,23.1788,20,54.9164
144.15,57.4626,3.05078,7.89215,6214.62,-0.612092,23.1816,20,54.9314
144.2,57.4593,3.05188,7.8947,6214.22,-0.611926,23.1844,20,54.9463
144.25,57.456,3.05299,7.89724,6213.81,-0.611761,23.1872,20,54.9612
144.3,57.4527,3.05409,7.89979,6213.4,-0.611595,23.19,20,54.9761
144.35,57.4494,3.05519,7.90233,6212.99,-0.611431,23.1927,20,54.9909
144.4,57.4461,3.05629,7.90488,6212.58,-0.611266,23.1955,20,55.0057
144.45,57.4427,3.05739,7.90742,6212.18,-0.611102,23.1983,20,55.0205
144.5,57.4394,3.05849,7.90997,6211.77,-0.610939,23.2011,20,55.0352
144.55,57.4361,3.05959,7.91251,6211.36,-0.610776,23.2039,20,55.0498
144.6,57.4328,3.06069,7.91505,6210.95,-0.610613,23.2067,20,55.0644
144.65,57.4295,3.06179,7.9176,6210.54,-0.610451,23.2095,20,55.079
144.7,57.4262,3.06289,7.92014,6210.13,-0.610289,23.2123,20,55.0936
144.75,57.4229,3.06399,7.92268,6209.72,-0.610127,23.215,20,55.1081
144.8,57.4196,3.0651,7.92523,6209.32,-0.609966,23.2178,20,55.1225
144.85,57.4163,3.0662,7.92777,6208.91,-0.609806,23.2206,20,55.137
144.9,57.413,3.0673,7.93031,6208.5,-0.609646,23.2234,20,55.1514
144.95,57.4097,3.0684,7.93285,6208.09,-0.609486,23.2262,20,55.1657
145,57.4064,3.0695,7.9354,6207.68,-0.609327,23.229,20,55.18
145.05,57.4031,3.0706,7.93794,6207.27,-0.609168,23.2318,20,55.1943
145.1,57.3998,3.0717,7.94048,6206.86,-0.609009,23.2346,20,55.2085
145.15,57.3965,3.07281,7.94302,6206.45,-0.608851,23.2374,20,55.2227
145.2,57.3932,3.07391,7.94556,6206.04,-0.608694,23.2403,20,55.2369
145.25,57.3899,3.07501,7.9481,6205.63,-0.608536,23.2431,20,55.251
145.3,57.3866,3.07611,7.95064,6205.22,-0.608379,23.2459,20,55.265
145.35,57.3833,3.07721,7.95318,6204.81,-0.608223,23.2487,20,55.2791
145.4,57.38,3.07832,7.95572,6204.4,-0.608067,23.2515,20,55.2931
145.45,57.3767,3.07942,7.95826,6203.99,-0.607911,23.2543,20,55.307
145.5,57.3734,3.08052,7.9608,6203.57,-0.607756,23.2571,20,55.321
145.55,57.3701,3.08162,7.96334,6203.16,-0.607602,23.26,20,55.3348
145.6,57.3668,3.08272,7.96588,6202.75,-0.607447,23.2628,20,55.3487
145.65,57.3636,3.08383,7.96842,6202.34,-0.607293,23.2656,20,55.3625
145.7,57.3603,3.08493,7.97096,6201.93,-0.60714,23.2684,20,55.3762
145.75,57.357,3.08603,7.9735,6201.52,-0.606987,23.2712,20,55.39
145.8,57.3537,3.08713,7.97604,6201.11,-0.606834,23.2741,20,55.4037
145.85,57.3504,3.08824,7.97858,6200.69,-0.606681,23.2769,20,55.4173
145.9,57.3471,3.08934,7.98111,6200.28,-0.60653,23.2797,20,55.4309
145.95,57.3439,3.09044,7.98365,6199.87,-0.606378,23.2826,20,55.4445
146,57.3406,3.09154,7.98619,6199.46,-0.606227,23.2854,20,55.458
146.05,57.3373,3.09265,7.98873,6199.04,-0.606076,23.2882,20,55.4715
146.1,57.334,3.09375,7.99126,6198.63,-0.605926,23.2911,20,55.485
146.15,57.3307,3.09485,7.9938,6198.22,-0.605776,23.2939,20,55.4984
146.2,57.3275,3.09596,7.99634,6197.81,-0.605626,23.2967,20,55.5118
146.25,57.3242,3.09706,7.99887,6197.39,-0.605477,23.2996,20,55.5251
146.3,57.3209,3.09816,8.00141,6196.98,-0.605328,23.3024,20,55.5384
146.35,57.3176,3.09926,8.00395,6196.57,-0.60518,23.3053,20,55.5517
146.4,57.3144,3.10037,8.00648,6196.15,-0.605032,23.3081,20,55.5649
146.45,57.3111,3.10147,8.00902,6195.74,-0.604884,23.3109,20,55.5781
146.5,57.3078,3.10257,8.01155,6195.33,-0.604737,23.3138,20,55.5913
146.55,57.3046,3.10368,8.01409,6194.91,-0.60459,23.3166,20,55.6044
146.6,57.3013,3.10478,8.01662,6194.5,-0.604444,23.3195,20,55.6175
146.65,57.298,3.10588,8.01916,6194.08,-0.604298,23.3223,20,55.6305
146.7,57.2948,3.10699,8.02169,6193.67,-0.604152,23.3252,20,55.6435
146.75,57.2915,3.10809,8.02423,6193.26,-0.604007,23.3281,20,55.6565
146.8,57.2882,3.1092,8.02676,6192.84,-0.603862,23.3309,20,55.6694
146.85,57.285,3.1103,8.02929,6192.43,-0.603718,23.3338,20,55.6823
146.9,57.2817,3.1114,8.03183,6192.01,-0.603574,23.3366,20,55.6952
146.95,57.2784,3.11251,8.03436,6191.6,-0.60343,23.3395,20,55.708
147,57.2752,3.11361,8.03689,6191.18,-0.603287,23.3424,20,55.7208
147.05,57.2719,3.11471,8.03943,6190.77,-0.603144,23.3452,20,55.7335
147.1,57.2687,3.11582,8.04196,6190.35,-0.603001,23.3481,20,55.7462
147.15,57.2654,3.11692,8.04449,6189.94,-0.602859,23.351,20,55.7589
147.2,57.2622,3.11803,8.04702,6189.52,-0.602717,23.3538,20,55.7715
147.25,57.2589,3.11913,8.04956,6189.1,-0.602576,23.3567,20,55.7841
147.3,57.2556,3.12024,8.05209,6188.69,-0.602434,23.3596,20,55.7967
147.35,57.2524,3.12134,8.05462,6188.27,-0.602294,23.3624,20,55.8092
147.4,57.2491,3.12244,8.05715,6187.86,-0.602153,23.3653,20,55.8217
147.45,57.2459,3.12355,8.05968,6187.44,-0.602013,23.3682,20,55.8341
147.5,57.2426,3.12465,8.06221,6187.02,-0.601874,23.3711,20,55.8466
147.55,57.2394,3.12576,8.06474,6186.61,-0.601735,23.3739,20,55.8589
147.6,57.2361,3.12686,8.06727,6186.19,-0.601596,23.3768,20,55.8713
147.65,57.2329,3.12797,8.0698,6185.77,-0.601457,23.3797,20,55.8836
147.7,57.2296,3.12907,8.07233,6185.36,-0.601319,23.3826,20,55.8959
147.75,57.2264,3.13018,8.07486,6184.94,-0.601181,23.3855,20,55.9081
147.8,57.2232,3.13128,8.07739,6184.52,-0.601044,23.3884,20,55.9203
147.85,57.2199,3.13239,8.07992,6184.1,-0.600907,23.3913,20,55.9325
147.9,57.2167,3.13349,8.08245,6183.69,-0.60077,23.3941,20,55.9446
147.95,57.2134,3.1346,8.08498,6183.27,-0.600634,23.397,20,55.9567
148,57.2102,3.1357,8.08751,6182.85,-0.600498,23.3999,20,55.9687
148.05,57.207,3.13681,8.09004,6182.43,-0.600363,23.4028,20,55.9808
148.1,57.2037,3.13791,8.09257,6182.02,-0.600227,23.4057,20,55.9927
148.15,57.2005,3.13902,8.09509,6181.6,-0.600092,23.4086,20,56.0047
148.2,57.1972,3.14012,8.09762,6181.18,-0.599958,23.4115,20,56.0166
148.25,57.194,3.14123,8.10015,6180.76,-0.599824,23.4144,20,56.0285
148.3,57.1908,3.14233,8.10268,6180.34,-0.59969,23.4173,20,56.0403
148.35,57.1875,3.14344,8.1052,6179.92,-0.599557,23.4202,20,56.0521
148.4,57.1843,3.14455,8.10773,6179.5,-0.599424,23.4231,20,56.0639
148.45,57.1811,3.14565,8.11026,6179.09,-0.599291,23.426,20,56.0757
148.5,57.1778,3.14676,8.11278,6178.67,-0.599158,23.4289,20,56.0874
148.55,57.1746,3.14786,8.11531,6178.25,-0.599026,23.4318,20,56.099
148.6,57.1714,3.14897,8.11783,6177.83,-0.598895,23.4348,20,56.1107
148.65,57.1682,3.15007,8.12036,6177.41,-0.598763,23.4377,20,56.1223
148.7,57.1649,3.15118,8.12289,6176.99,-0.598632,23.4406,20,56.1338
148.75,57.1617,3.15229,8.12541,6176.57,-0.598502,23.4435,20,56.1454
148.8,57.1585,3.15339,8.12794,6176.15,-0.598371,23.4464,20,56.1569
148.85,57.1552,3.1545,8.13046,6175.73,-0.598242,23.4493,20,56.1683
148.9,57.152,3.1556,8.13299,6175.31,-0.598112,23.4523,20,56.1798
148.95,57.1488,3.15671,8.13551,6174.89,-0.597983,23.4552,20,56.1911
149,57.1456,3.15782,8.13803,6174.47,-0.597854,23.4581,20,56.2025
149.05,57.1424,3.15892,8.14056,6174.05,-0.597725,23.461,20,56.2138
149.1,57.1391,3.16003,8.14308,6173.63,-0.597597,23.4639,20,56.2251
149.15,57.1359,3.16114,8.14561,6173.21,-0.597469,23.4669,20,56.2364
149.2,57.1327,3.16224,8.14813,6172.79,-0.597342,23.4698,20,56.2476
149.25,57.1295,3.16335,8.15065,6172.36,-0.597214,23.4727,20,56.2588
149.3,57.1263,3.16446,8.15317,6171.94,-0.597087,23.4757,20,56.2699
149.35,57.1231,3.16556,8.1557,6171.52,-0.596961,23.4786,20,56.2811
149.4,57.1198,3.16667,8.15822,6171.1,-0.596835,23.4815,20,56.2922
149.45,57.1166,3.16778,8.16074,6170.68,-0.596709,23.4845,20,56.3032
149.5,57.1134,3.16888,8.16326,6170.26,-0.596583,23.4874,20,56.3142
149.55,57.1102,3.16999,8.16578,6169.84,-0.596458,23.4903,20,56.3252
149.6,57.107,3.1711,8.16831,6169.41,-0.596333,23.4933,20,56.3362
149.65,57.1038,3.17221,8.17083,6168.99,-0.596209,23.4962,20,56.3471
149.7,57.1006,3.17331,8.17335,6168.57,-0.596084,23.4992,20,56.358
149.75,57.0974,3.17442,8.17587,6168.15,-0.59596,23.5021,20,56.3688
149.8,57.0942,3.17553,8.17839,6167.72,-0.595837,23.5051,20,56.3797
149.85,57.0909,3.17664,8.18091,6167.3,-0.595714,23.508,20,56.3904
149.9,57.0877,3.17774,8.18343,6166.88,-0.595591,23.511,20,56.4012
149.95,57.0845,3.17885,8.18595,6166.46,-0.595468,23.5139,20,56.4119
