Time,Alt_km,Lon_deg,Lat_deg,Vel,Gamma_deg,Psi_deg,Alpha_deg,Bank_deg
432.65,32.5884,18.0582,13.4409,5553.04,-0.122145,62.6591,2.00879,43.2978
432.7,32.5878,18.0605,13.442,5552.96,-0.122129,62.662,2.00879,43.2998
432.75,32.5872,18.0627,13.4431,5552.89,-0.122113,62.665,2.00879,43.3018
432.8,32.5866,18.065,13.4443,5552.82,-0.122097,62.6679,2.00879,43.3038
432.85,32.586,18.0673,13.4454,5552.75,-0.122081,62.6708,2.00879,43.3058
432.9,32.5854,18.0696,13.4466,5552.67,-0.122065,62.6737,2.00879,43.3078
432.95,32.5848,18.0718,13.4477,5552.6,-0.122049,62.6766,2.00879,43.3098
433,32.5843,18.0741,13.4488,5552.53,-0.122033,62.6796,2.00879,43.3118
433.05,32.5837,18.0764,13.45,5552.45,-0.122017,62.6825,2.00879,43.3138
433.1,32.5831,18.0786,13.4511,5552.38,-0.122002,62.6854,2.00879,43.3158
433.15,32.5825,18.0809,13.4523,5552.31,-0.121986,62.6883,2.00879,43.3178
433.2,32.5819,18.0832,13.4534,5552.24,-0.12197,62.6913,2.00879,43.3198
433.25,32.5813,18.0854,13.4545,5552.16,-0.121954,62.6942,2.00879,43.3217
433.3,32.5807,18.0877,13.4557,5552.09,-0.121938,62.6971,2.00879,43.3237
433.35,32.5801,18.09,13.4568,5552.02,-0.121922,62.7,2.00879,43.3257
433.4,32.5795,18.0922,13.458,5551.95,-0.121906,62.703,2.00879,43.3277
433.45,32.5789,18.0945,13.4591,5551.87,-0.12189,62.7059,2.00879,43.3297
433.5,32.5783,18.0968,13.4602,5551.8,-0.121874,62.7088,2.00879,43.3317
433.55,32.5778,18.0991,13.4614,5551.73,-0.121858,62.7117,2.00879,43.3337
433.6,32.5772,18.1013,13.4625,5551.65,-0.121842,62.7147,2.00879,43.3356
433.65,32.5766,18.1036,13.4636,5551.58,-0.121826,62.7176,2.00879,43.3376
433.7,32.576,18.1059,13.4648,5551.51,-0.12181,62.7205,2.00879,43.3396
433.75,32.5754,18.1081,13.4659,5551.44,-0.121794,62.7234,2.00879,43.3416
433.8,32.5748,18.1104,13.4671,5551.36,-0.121778,62.7264,2.00879,43.3436
433.85,32.5742,18.1127,13.4682,5551.29,-0.121762,62.7293,2.00879,43.3455
433.9,32.5736,18.1149,13.4693,5551.22,-0.121746,62.7322,2.00879,43.3475
433.95,32.573,18.1172,13.4705,5551.15,-0.121731,62.7352,2.00879,43.3495
434,32.5724,18.1195,13.4716,5551.07,-0.121715,62.7381,2.00879,43.3514
434.05,32.5719,18.1218,13.4728,5551,-0.121699,62.741,2.00879,43.3534
434.1,32.5713,18.124,13.4739,5550.93,-0.121683,62.7439,2.00879,43.3554
434.15,32.5707,18.1263,13.475,5550.85,-0.121667,62.7469,2.00879,43.3574
434.2,32.5701,18.1286,13.4762,5550.78,-0.121651,62.7498,2.00879,43.3593
434.25,32.5695,18.1308,13.4773,5550.71,-0.121635,62.7527,2.00879,43.3613
434.3,32.5689,18.1331,13.4784,5550.64,-0.121619,62.7557,2.00879,43.3633
434.35,32.5683,18.1354,13.4796,5550.56,-0.121603,62.7586,2.00879,43.3652
434.4,32.5677,18.1376,13.4807,5550.49,-0.121587,62.7615,2.00879,43.3672
434.45,32.5671,18.1399,13.4818,5550.42,-0.121571,62.7645,2.00879,43.3691
434.5,32.5665,18.1422,13.483,5550.34,-0.121555,62.7674,2.00879,43.3711
434.55,32.566,18.1445,13.4841,5550.27,-0.121539,62.7703,2.00879,43.3731
434.6,32.5654,18.1467,13.4853,5550.2,-0.121523,62.7733,2.00879,43.375
434.65,32.5648,18.149,13.4864,5550.13,-0.121507,62.7762,2.00879,43.377
434.7,32.5642,18.1513,13.4875,5550.05,-0.121491,62.7791,2.00879,43.3789
434.75,32.5636,18.1535,13.4887,5549.98,-0.121476,62.7821,2.00879,43.3809
434.8,32.563,18.1558,13.4898,5549.91,-0.12146,62.785,2.00879,43.3828
434.85,32.5624,18.1581,13.4909,5549.83,-0.121444,62.7879,2.00879,43.3848
434.9,32.5618,18.1604,13.4921,5549.76,-0.121428,62.7909,2.00879,43.3867
434.95,32.5613,18.1626,13.4932,5549.69,-0.121412,62.7938,2.00879,43.3887
435,32.5607,18.1649,13.4943,5549.61,-0.121396,62.7967,2.00879,43.3906
435.05,32.5601,18.1672,13.4955,5549.54,-0.12138,62.7997,2.00879,43.3926
435.1,32.5595,18.1694,13.4966,5549.47,-0.121364,62.8026,2.00879,43.3945
435.15,32.5589,18.1717,13.4977,5549.4,-0.121348,62.8055,2.00879,43.3964
435.2,32.5583,18.174,13.4989,5549.32,-0.121332,62.8085,2.00879,43.3984
435.25,32.5577,18.1762,13.5,5549.25,-0.121316,62.8114,2.00879,43.4003
435.3,32.5571,18.1785,13.5011,5549.18,-0.1213,62.8143,2.00879,43.4023
435.35,32.5566,18.1808,13.5023,5549.1,-0.121284,62.8173,2.00879,43.4042
435.4,32.556,18.1831,13.5034,5549.03,-0.121268,62.8202,2.00879,43.4061
435.45,32.5554,18.1853,13.5045,5548.96,-0.121253,62.8232,2.00879,43.4081
435.5,32.5548,18.1876,13.5057,5548.89,-0.121237,62.8261,2.00879,43.41
435.55,32.5542,18.1899,13.5068,5548.81,-0.121221,62.829,2.00879,43.4119
435.6,32.5536,18.1921,13.508,5548.74,-0.121205,62.832,2.00879,43.4139
435.65,32.553,18.1944,13.5091,5548.67,-0.121189,62.8349,2.00879,43.4158
435.7,32.5524,18.1967,13.5102,5548.59,-0.121173,62.8378,2.00879,43.4177
435.75,32.5519,18.199,13.5114,5548.52,-0.121157,62.8408,2.00879,43.4197
435.8,32.5513,18.2012,13.5125,5548.45,-0.121141,62.8437,2.00879,43.4216
435.85,32.5507,18.2035,13.5136,5548.37,-0.121125,62.8467,2.00879,43.4235
435.9,32.5501,18.2058,13.5147,5548.3,-0.121109,62.8496,2.00879,43.4254
435.95,32.5495,18.208,13.5159,5548.23,-0.121093,62.8525,2.00879,43.4274
436,32.5489,18.2103,13.517,5548.16,-0.121077,62.8555,2.00879,43.4293
436.05,32.5483,18.2126,13.5181,5548.08,-0.121061,62.8584,2.00879,43.4312
436.1,32.5478,18.2149,13.5193,5548.01,-0.121046,62.8614,2.00879,43.4331
436.15,32.5472,18.2171,13.5204,5547.94,-0.12103,62.8643,2.00879,43.435
436.2,32.5466,18.2194,13.5215,5547.86,-0.121014,62.8673,2.00879,43.4369
436.25,32.546,18.2217,13.5227,5547.79,-0.120998,62.8702,2.00879,43.4389
436.3,32.5454,18.2239,13.5238,5547.72,-0.120982,62.8731,2.00879,43.4408
436.35,32.5448,18.2262,13.5249,5547.64,-0.120966,62.8761,2.00879,43.4427
436.4,32.5442,18.2285,13.5261,5547.57,-0.12095,62.879,2.00879,43.4446
436.45,32.5437,18.2308,13.5272,5547.5,-0.120934,62.882,2.00879,43.4465
436.5,32.5431,18.233,13.5283,5547.42,-0.120918,62.8849,2.00879,43.4484
436.55,32.5425,18.2353,13.5295,5547.35,-0.120902,62.8879,2.00879,43.4503
436.6,32.5419,18.2376,13.5306,5547.28,-0.120886,62.8908,2.00879,43.4522
436.65,32.5413,18.2399,13.5317,5547.2,-0.12087,62.8937,2.00879,43.4541
436.7,32.5407,18.2421,13.5329,5547.13,-0.120854,62.8967,2.00879,43.456
436.75,32.5401,18.2444,13.534,5547.06,-0.120839,62.8996,2.00879,43.4579
436.8,32.5396,18.2467,13.5351,5546.99,-0.120823,62.9026,2.00879,43.4598
436.85,32.539,18.2489,13.5362,5546.91,-0.120807,62.9055,2.00879,43.4617
436.9,32.5384,18.2512,13.5374,5546.84,-0.120791,62.9085,2.00879,43.4636
436.95,32.5378,18.2535,13.5385,5546.77,-0.120775,62.9114,2.00879,43.4655
437,32.5372,18.2558,13.5396,5546.69,-0.120759,62.9144,2.00879,43.4674
437.05,32.5366,18.258,13.5408,5546.62,-0.120743,62.9173,2.00879,43.4693
437.1,32.536,18.2603,13.5419,5546.55,-0.120727,62.9203,2.00879,43.4712
437.15,32.5355,18.2626,13.543,5546.47,-0.120711,62.9232,2.00879,43.4731
437.2,32.5349,18.2648,13.5442,5546.4,-0.120695,62.9262,2.00879,43.475
437.25,32.5343,18.2671,13.5453,5546.33,-0.120679,62.9291,2.00879,43.4769
437.3,32.5337,18.2694,13.5464,5546.25,-0.120663,62.9321,2.00879,43.4788
437.35,32.5331,18.2717,13.5475,5546.18,-0.120648,62.935,2.00879,43.4807
437.4,32.5325,18.2739,13.5487,5546.11,-0.120632,62.938,2.00879,43.4826
437.45,32.532,18.2762,13.5498,5546.03,-0.120616,62.9409,2.00879,43.4845
437.5,32.5314,18.2785,13.5509,5545.96,-0.1206,62.9439,2.00879,43.4863
437.55,32.5308,18.2808,13.5521,5545.89,-0.120584,62.9468,2.00879,43.4882
437.6,32.5302,18.283,13.5532,5545.81,-0.120568,62.9498,2.00879,43.4901
437.65,32.5296,18.2853,13.5543,5545.74,-0.120552,62.9527,2.00879,43.492
437.7,32.529,18.2876,13.5554,5545.67,-0.120536,62.9557,2.00879,43.4939
437.75,32.5285,18.2898,13.5566,5545.59,-0.12052,62.9586,2.00879,43.4957
437.8,32.5279,18.2921,13.5577,5545.52,-0.120504,62.9616,2.00879,43.4976
437.85,32.5273,18.2944,13.5588,5545.45,-0.120488,62.9645,2.00879,43.4995
437.9,32.5267,18.2967,13.56,5545.37,-0.120472,62.9675,2.00879,43.5014
437.95,32.5261,18.2989,13.5611,5545.3,-0.120457,62.9704,2.00879,43.5032
438,32.5255,18.3012,13.5622,5545.23,-0.120441,62.9734,2.00879,43.5051
438.05,32.525,18.3035,13.5633,5545.15,-0.120425,62.9763,2.00879,43.507
438.1,32.5244,18.3058,13.5645,5545.08,-0.120409,62.9793,2.00879,43.5089
438.15,32.5238,18.308,13.5656,5545.01,-0.120393,62.9822,2.00879,43.5107
438.2,32.5232,18.3103,13.5667,5544.93,-0.120377,62.9852,2.00879,43.5126
438.25,32.5226,18.3126,13.5678,5544.86,-0.120361,62.9882,2.00879,43.5145
438.3,32.522,18.3149,13.569,5544.79,-0.120345,62.9911,2.00879,43.5163
438.35,32.5215,18.3171,13.5701,5544.71,-0.120329,62.9941,2.00879,43.5182
438.4,32.5209,18.3194,13.5712,5544.64,-0.120313,62.997,2.00879,43.52
438.45,32.5203,18.3217,13.5723,5544.57,-0.120297,63,2.00879,43.5219
438.5,32.5197,18.3239,13.5735,5544.49,-0.120282,63.0029,2.00879,43.5238
438.55,32.5191,18.3262,13.5746,5544.42,-0.120266,63.0059,2.00879,43.5256
438.6,32.5186,18.3285,13.5757,5544.35,-0.12025,63.0088,2.00879,43.5275
438.65,32.518,18.3308,13.5769,5544.27,-0.120234,63.0118,2.00879,43.5293
438.7,32.5174,18.333,13.578,5544.2,-0.120218,63.0148,2.00879,43.5312
438.75,32.5168,18.3353,13.5791,5544.13,-0.120202,63.0177,2.00879,43.533
438.8,32.5162,18.3376,13.5802,5544.05,-0.120186,63.0207,2.00879,43.5349
438.85,32.5156,18.3399,13.5814,5543.98,-0.12017,63.0236,2.00879,43.5367
438.9,32.5151,18.3421,13.5825,5543.91,-0.120154,63.0266,2.00879,43.5386
438.95,32.5145,18.3444,13.5836,5543.83,-0.120138,63.0296,2.00879,43.5404
439,32.5139,18.3467,13.5847,5543.76,-0.120122,63.0325,2.00879,43.5423
439.05,32.5133,18.349,13.5859,5543.69,-0.120107,63.0355,2.00879,43.5441
439.1,32.5127,18.3512,13.587,5543.61,-0.120091,63.0384,2.00879,43.546
439.15,32.5122,18.3535,13.5881,5543.54,-0.120075,63.0414,2.00879,43.5478
439.2,32.5116,18.3558,13.5892,5543.47,-0.120059,63.0444,2.00879,43.5497
439.25,32.511,18.3581,13.5904,5543.39,-0.120043,63.0473,2.00879,43.5515
439.3,32.5104,18.3603,13.5915,5543.32,-0.120027,63.0503,2.00879,43.5533
439.35,32.5098,18.3626,13.5926,5543.25,-0.120011,63.0532,2.00879,43.5552
439.4,32.5093,18.3649,13.5937,5543.17,-0.119995,63.0562,2.00879,43.557
439.45,32.5087,18.3672,13.5948,5543.1,-0.119979,63.0592,2.00879,43.5589
439.5,32.5081,18.3694,13.596,5543.03,-0.119963,63.0621,2.00879,43.5607
439.55,32.5075,18.3717,13.5971,5542.95,-0.119948,63.0651,2.00879,43.5625
439.6,32.5069,18.374,13.5982,5542.88,-0.119932,63.0681,2.00879,43.5644
439.65,32.5064,18.3763,13.5993,5542.81,-0.119916,63.071,2.00879,43.5662
439.7,32.5058,18.3785,13.6005,5542.73,-0.1199,63.074,2.00879,43.568
439.75,32.5052,18.3808,13.6016,5542.66,-0.119884,63.0769,2.00879,43.5699
439.8,32.5046,18.3831,13.6027,5542.59,-0.119868,63.0799,2.00879,43.5717
439.85,32.504,18.3854,13.6038,5542.51,-0.119852,63.0829,2.00879,43.5735
439.9,32.5035,18.3876,13.605,5542.44,-0.119836,63.0858,2.00879,43.5753
439.95,32.5029,18.3899,13.6061,5542.36,-0.11982,63.0888,2.00879,43.5772
440,32.5023,18.3922,13.6072,5542.29,-0.119804,63.0918,2.00879,43.579
440.05,32.5017,18.3945,13.6083,5542.22,-0.119788,63.0947,2.00879,43.5808
440.1,32.5011,18.3967,13.6094,5542.14,-0.119773,63.0977,2.00879,43.5826
440.15,32.5006,18.399,13.6106,5542.07,-0.119757,63.1007,2.00879,43.5844
440.2,32.5,18.4013,13.6117,5542,-0.119741,63.1036,2.00879,43.5863
440.25,32.4994,18.4036,13.6128,5541.92,-0.119725,63.1066,2.00879,43.5881
440.3,32.4988,18.4058,13.6139,5541.85,-0.119709,63.1096,2.00879,43.5899
440.35,32.4982,18.4081,13.615,5541.78,-0.119693,63.1125,2.00879,43.5917
440.4,32.4977,18.4104,13.6162,5541.7,-0.119677,63.1155,2.00879,43.5935
440.45,32.4971,18.4127,13.6173,5541.63,-0.119661,63.1185,2.00879,43.5953
440.5,32.4965,18.4149,13.6184,5541.56,-0.119645,63.1214,2.00879,43.5971
440.55,32.4959,18.4172,13.6195,5541.48,-0.119629,63.1244,2.00879,43.5989
440.6,32.4954,18.4195,13.6207,5541.41,-0.119614,63.1274,2.00879,43.6008
440.65,32.4948,18.4218,13.6218,5541.33,-0.119598,63.1303,2.00879,43.6026
440.7,32.4942,18.424,13.6229,5541.26,-0.119582,63.1333,2.00879,43.6044
440.75,32.4936,18.4263,13.624,5541.19,-0.119566,63.1363,2.00879,43.6062
440.8,32.493,18.4286,13.6251,5541.11,-0.11955,63.1393,2.00879,43.608
440.85,32.4925,18.4309,13.6263,5541.04,-0.119534,63.1422,2.00879,43.6098
440.9,32.4919,18.4331,13.6274,5540.97,-0.119518,63.1452,2.00879,43.6116
440.95,32.4913,18.4354,13.6285,5540.89,-0.119502,63.1482,2.00879,43.6134
441,32.4907,18.4377,13.6296,5540.82,-0.119486,63.1511,2.00879,43.6152
441.05,32.4901,18.44,13.6307,5540.74,-0.11947,63.1541,2.00879,43.617
441.1,32.4896,18.4422,13.6319,5540.67,-0.119455,63.1571,2.00879,43.6188
441.15,32.489,18.4445,13.633,5540.6,-0.119439,63.1601,2.00879,43.6206
441.2,32.4884,18.4468,13.6341,5540.52,-0.119423,63.163,2.00879,43.6224
441.25,32.4878,18.4491,13.6352,5540.45,-0.119407,63.166,2.00879,43.6241
441.3,32.4873,18.4513,13.6363,5540.38,-0.119391,63.169,2.00879,43.6259
441.35,32.4867,18.4536,13.6374,5540.3,-0.119375,63.172,2.00879,43.6277
441.4,32.4861,18.4559,13.6386,5540.23,-0.119359,63.1749,2.00879,43.6295
441.45,32.4855,18.4582,13.6397,5540.16,-0.119343,63.1779,2.00879,43.6313
441.5,32.485,18.4604,13.6408,5540.08,-0.119327,63.1809,2.00879,43.6331
441.55,32.4844,18.4627,13.6419,5540.01,-0.119311,63.1839,2.00879,43.6349
441.6,32.4838,18.465,13.643,5539.93,-0.119296,63.1868,2.00879,43.6367
441.65,32.4832,18.4673,13.6442,5539.86,-0.11928,63.1898,2.00879,43.6384
441.7,32.4826,18.4695,13.6453,5539.79,-0.119264,63.1928,2.00879,43.6402
441.75,32.4821,18.4718,13.6464,5539.71,-0.119248,63.1958,2.00879,43.642
441.8,32.4815,18.4741,13.6475,5539.64,-0.119232,63.1987,2.00879,43.6438
441.85,32.4809,18.4764,13.6486,5539.57,-0.119216,63.2017,2.00879,43.6456
441.9,32.4803,18.4787,13.6497,5539.49,-0.1192,63.2047,2.00879,43.6473
441.95,32.4798,18.4809,13.6509,5539.42,-0.119184,63.2077,2.00879,43.6491
442,32.4792,18.4832,13.652,5539.34,-0.119168,63.2106,2.00879,43.6509
442.05,32.4786,18.4855,13.6531,5539.27,-0.119152,63.2136,2.00879,43.6527
442.1,32.478,18.4878,13.6542,5539.2,-0.119137,63.2166,2.00879,43.6544
442.15,32.4775,18.49,13.6553,5539.12,-0.119121,63.2196,2.00879,43.6562
442.2,32.4769,18.4923,13.6564,5539.05,-0.119105,63.2226,2.00879,43.658
442.25,32.4763,18.4946,13.6576,5538.97,-0.119089,63.2255,2.00879,43.6597
442.3,32.4757,18.4969,13.6587,5538.9,-0.119073,63.2285,2.00879,43.6615
442.35,32.4752,18.4991,13.6598,5538.83,-0.119057,63.2315,2.00879,43.6633
442.4,32.4746,18.5014,13.6609,5538.75,-0.119041,63.2345,2.00879,43.665
442.45,32.474,18.5037,13.662,5538.68,-0.119025,63.2375,2.00879,43.6668
442.5,32.4734,18.506,13.6631,5538.61,-0.119009,63.2404,2.00879,43.6686
442.55,32.4729,18.5083,13.6643,5538.53,-0.118993,63.2434,2.00879,43.6703
442.6,32.4723,18.5105,13.6654,5538.46,-0.118978,63.2464,2.00879,43.6721
442.65,32.4717,18.5128,13.6665,5538.38,-0.118962,63.2494,2.00879,43.6738
442.7,32.4711,18.5151,13.6676,5538.31,-0.118946,63.2524,2.00879,43.6756
442.75,32.4706,18.5174,13.6687,5538.24,-0.11893,63.2553,2.00879,43.6773
442.8,32.47,18.5196,13.6698,5538.16,-0.118914,63.2583,2.00879,43.6791
442.85,32.4694,18.5219,13.6709,5538.09,-0.118898,63.2613,2.00879,43.6809
442.9,32.4688,18.5242,13.6721,5538.01,-0.118882,63.2643,2.00879,43.6826
442.95,32.4683,18.5265,13.6732,5537.94,-0.118866,63.2673,2.00879,43.6844
443,32.4677,18.5287,13.6743,5537.87,-0.11885,63.2703,2.00879,43.6861
443.05,32.4671,18.531,13.6754,5537.79,-0.118834,63.2732,2.00879,43.6879
443.1,32.4665,18.5333,13.6765,5537.72,-0.118819,63.2762,2.00879,43.6896
443.15,32.466,18.5356,13.6776,5537.65,-0.118803,63.2792,2.00879,43.6914
443.2,32.4654,18.5379,13.6787,5537.57,-0.118787,63.2822,2.00879,43.6931
443.25,32.4648,18.5401,13.6799,5537.5,-0.118771,63.2852,2.00879,43.6948
443.3,32.4642,18.5424,13.681,5537.42,-0.118755,63.2882,2.00879,43.6966
443.35,32.4637,18.5447,13.6821,5537.35,-0.118739,63.2911,2.00879,43.6983
443.4,32.4631,18.547,13.6832,5537.28,-0.118723,63.2941,2.00879,43.7001
443.45,32.4625,18.5492,13.6843,5537.2,-0.118707,63.2971,2.00879,43.7018
443.5,32.4619,18.5515,13.6854,5537.13,-0.118691,63.3001,2.00879,43.7035
443.55,32.4614,18.5538,13.6865,5537.05,-0.118676,63.3031,2.00879,43.7053
443.6,32.4608,18.5561,13.6877,5536.98,-0.11866,63.3061,2.00879,43.707
443.65,32.4602,18.5584,13.6888,5536.91,-0.118644,63.3091,2.00879,43.7087
443.7,32.4597,18.5606,13.6899,5536.83,-0.118628,63.3121,2.00879,43.7105
443.75,32.4591,18.5629,13.691,5536.76,-0.118612,63.315,2.00879,43.7122
443.8,32.4585,18.5652,13.6921,5536.68,-0.118596,63.318,2.00879,43.7139
443.85,32.4579,18.5675,13.6932,5536.61,-0.11858,63.321,2.00879,43.7157
443.9,32.4574,18.5697,13.6943,5536.54,-0.118564,63.324,2.00879,43.7174
443.95,32.4568,18.572,13.6954,5536.46,-0.118548,63.327,2.00879,43.7191
444,32.4562,18.5743,13.6966,5536.39,-0.118532,63.33,2.00879,43.7209
444.05,32.4556,18.5766,13.6977,5536.31,-0.118517,63.333,2.00879,43.7226
444.1,32.4551,18.5789,13.6988,5536.24,-0.118501,63.336,2.00879,43.7243
444.15,32.4545,18.5811,13.6999,5536.17,-0.118485,63.339,2.00879,43.726
444.2,32.4539,18.5834,13.701,5536.09,-0.118469,63.3419,2.00879,43.7277
444.25,32.4534,18.5857,13.7021,5536.02,-0.118453,63.3449,2.00879,43.7295
444.3,32.4528,18.588,13.7032,5535.94,-0.118437,63.3479,2.00879,43.7312
444.35,32.4522,18.5902,13.7043,5535.87,-0.118421,63.3509,2.00879,43.7329
444.4,32.4516,18.5925,13.7054,5535.79,-0.118405,63.3539,2.00879,43.7346
444.45,32.4511,18.5948,13.7066,5535.72,-0.118389,63.3569,2.00879,43.7363
444.5,32.4505,18.5971,13.7077,5535.65,-0.118373,63.3599,2.00879,43.738
444.55,32.4499,18.5994,13.7088,5535.57,-0.118358,63.3629,2.00879,43.7398
444.6,32.4493,18.6016,13.7099,5535.5,-0.118342,63.3659,2.00879,43.7415
444.65,32.4488,18.6039,13.711,5535.42,-0.118326,63.3689,2.00879,43.7432
444.7,32.4482,18.6062,13.7121,5535.35,-0.11831,63.3719,2.00879,43.7449
444.75,32.4476,18.6085,13.7132,5535.28,-0.118294,63.3749,2.00879,43.7466
444.8,32.4471,18.6108,13.7143,5535.2,-0.118278,63.3779,2.00879,43.7483
444.85,32.4465,18.613,13.7154,5535.13,-0.118262,63.3809,2.00879,43.75
444.9,32.4459,18.6153,13.7165,5535.05,-0.118246,63.3839,2.00879,43.7517
444.95,32.4453,18.6176,13.7177,5534.98,-0.11823,63.3868,2.00879,43.7534
445,32.4448,18.6199,13.7188,5534.91,-0.118215,63.3898,2.00879,43.7551
445.05,32.4442,18.6221,13.7199,5534.83,-0.118199,63.3928,2.00879,43.7568
445.1,32.4436,18.6244,13.721,5534.76,-0.118183,63.3958,2.00879,43.7585
445.15,32.4431,18.6267,13.7221,5534.68,-0.118167,63.3988,2.00879,43.7602
445.2,32.4425,18.629,13.7232,5534.61,-0.118151,63.4018,2.00879,43.7619
445.25,32.4419,18.6313,13.7243,5534.53,-0.118135,63.4048,2.00879,43.7636
445.3,32.4414,18.6335,13.7254,5534.46,-0.118119,63.4078,2.00879,43.7653
445.35,32.4408,18.6358,13.7265,5534.39,-0.118103,63.4108,2.00879,43.767
445.4,32.4402,18.6381,13.7276,5534.31,-0.118087,63.4138,2.00879,43.7687
445.45,32.4396,18.6404,13.7287,5534.24,-0.118071,63.4168,2.00879,43.7704
445.5,32.4391,18.6427,13.7298,5534.16,-0.118056,63.4198,2.00879,43.7721
445.55,32.4385,18.6449,13.731,5534.09,-0.11804,63.4228,2.00879,43.7738
445.6,32.4379,18.6472,13.7321,5534.01,-0.118024,63.4258,2.00879,43.7754
445.65,32.4374,18.6495,13.7332,5533.94,-0.118008,63.4288,2.00879,43.7771
445.7,32.4368,18.6518,13.7343,5533.87,-0.117992,63.4318,2.00879,43.7788
445.75,32.4362,18.6541,13.7354,5533.79,-0.117976,63.4348,2.00879,43.7805
445.8,32.4357,18.6563,13.7365,5533.72,-0.11796,63.4378,2.00879,43.7822
445.85,32.4351,18.6586,13.7376,5533.64,-0.117944,63.4408,2.00879,43.7839
445.9,32.4345,18.6609,13.7387,5533.57,-0.117928,63.4438,2.00879,43.7855
445.95,32.4339,18.6632,13.7398,5533.5,-0.117912,63.4468,2.00879,43.7872
446,32.4334,18.6655,13.7409,5533.42,-0.117897,63.4498,2.00879,43.7889
446.05,32.4328,18.6677,13.742,5533.35,-0.117881,63.4528,2.00879,43.7906
446.1,32.4322,18.67,13.7431,5533.27,-0.117865,63.4558,2.00879,43.7922
446.15,32.4317,18.6723,13.7442,5533.2,-0.117849,63.4588,2.00879,43.7939
446.2,32.4311,18.6746,13.7453,5533.12,-0.117833,63.4618,2.00879,43.7956
446.25,32.4305,18.6769,13.7464,5533.05,-0.117817,63.4648,2.00879,43.7973
446.3,32.43,18.6791,13.7476,5532.98,-0.117801,63.4678,2.00879,43.7989
446.35,32.4294,18.6814,13.7487,5532.9,-0.117785,63.4708,2.00879,43.8006
446.4,32.4288,18.6837,13.7498,5532.83,-0.117769,63.4738,2.00879,43.8023
446.45,32.4283,18.686,13.7509,5532.75,-0.117754,63.4768,2.00879,43.8039
446.5,32.4277,18.6883,13.752,5532.68,-0.117738,63.4798,2.00879,43.8056
446.55,32.4271,18.6905,13.7531,5532.6,-0.117722,63.4828,2.00879,43.8073
446.6,32.4265,18.6928,13.7542,5532.53,-0.117706,63.4859,2.00879,43.8089
446.65,32.426,18.6951,13.7553,5532.45,-0.11769,63.4889,2.00879,43.8106
446.7,32.4254,18.6974,13.7564,5532.38,-0.117674,63.4919,2.00879,43.8123
446.75,32.4248,18.6997,13.7575,5532.31,-0.117658,63.4949,2.00879,43.8139
446.8,32.4243,18.7019,13.7586,5532.23,-0.117642,63.4979,2.00879,43.8156
446.85,32.4237,18.7042,13.7597,5532.16,-0.117626,63.5009,2.00879,43.8172
446.9,32.4231,18.7065,13.7608,5532.08,-0.11761,63.5039,2.00879,43.8189
446.95,32.4226,18.7088,13.7619,5532.01,-0.117595,63.5069,2.00879,43.8206
447,32.422,18.7111,13.763,5531.93,-0.117579,63.5099,2.00879,43.8222
447.05,32.4214,18.7133,13.7641,5531.86,-0.117563,63.5129,2.00879,43.8239
447.1,32.4209,18.7156,13.7652,5531.79,-0.117547,63.5159,2.00879,43.8255
447.15,32.4203,18.7179,13.7663,5531.71,-0.117531,63.5189,2.00879,43.8272
447.2,32.4197,18.7202,13.7674,5531.64,-0.117515,63.5219,2.00879,43.8288
447.25,32.4192,18.7225,13.7685,5531.56,-0.117499,63.5249,2.00879,43.8305
447.3,32.4186,18.7247,13.7696,5531.49,-0.117483,63.528,2.00879,43.8321
447.35,32.418,18.727,13.7707,5531.41,-0.117467,63.531,2.00879,43.8338
447.4,32.4175,18.7293,13.7718,5531.34,-0.117451,63.534,2.00879,43.8354
447.45,32.4169,18.7316,13.773,5531.26,-0.117436,63.537,2.00879,43.837
447.5,32.4163,18.7339,13.7741,5531.19,-0.11742,63.54,2.00879,43.8387
447.55,32.4158,18.7361,13.7752,5531.12,-0.117404,63.543,2.00879,43.8403
447.6,32.4152,18.7384,13.7763,5531.04,-0.117388,63.546,2.00879,43.842
447.65,32.4146,18.7407,13.7774,5530.97,-0.117372,63.549,2.00879,43.8436
447.7,32.4141,18.743,13.7785,5530.89,-0.117356,63.552,2.00879,43.8452
447.75,32.4135,18.7453,13.7796,5530.82,-0.11734,63.555,2.00879,43.8469
447.8,32.4129,18.7476,13.7807,5530.74,-0.117324,63.5581,2.00879,43.8485
447.85,32.4124,18.7498,13.7818,5530.67,-0.117308,63.5611,2.00879,43.8501
447.9,32.4118,18.7521,13.7829,5530.59,-0.117292,63.5641,2.00879,43.8518
447.95,32.4112,18.7544,13.784,5530.52,-0.117277,63.5671,2.00879,43.8534
448,32.4107,18.7567,13.7851,5530.44,-0.117261,63.5701,2.00879,43.855
448.05,32.4101,18.759,13.7862,5530.37,-0.117245,63.5731,2.00879,43.8567
448.1,32.4095,18.7612,13.7873,5530.3,-0.117229,63.5761,2.00879,43.8583
448.15,32.409,18.7635,13.7884,5530.22,-0.117213,63.5791,2.00879,43.8599
448.2,32.4084,18.7658,13.7895,5530.15,-0.117197,63.5822,2.00879,43.8615
448.25,32.4078,18.7681,13.7906,5530.07,-0.117181,63.5852,2.00879,43.8632
448.3,32.4073,18.7704,13.7917,5530,-0.117165,63.5882,2.00879,43.8648
